,title,author,sort,count,status,detail,site,rank1,cover,url1
221,碎星物语,罗森,玄幻,515.2万字,连载,男儿有志，风云再起，土鸡瓦狗，皆可碎星。 百族大战后，战争英雄「碎星团」被诬陷为人族叛徒，遭整肃而覆灭，一切真相，都埋藏在万里沙海的滚滚黄沙之下。 六年之后，奴隶商人温去病，以[温剥皮]的鼎鼎大名崛起于世，专门从事猎杀碎星团残党的工作，但其背后，却隐藏着不为人知的秘密…… 封神旧址，碎星遗藏，龙族少女，魔神降临，当这一切交汇之时，新的传奇，即将拉开帷幕。,17k小说网,6.1,https://cdn.static.17k.com/book/600x800/82/27/1352782.jpg-600x800?v=1565767491000,http://www.17k.com/book/1352782.html
222,濒危修仙门派考察报告,从零开始099,玄幻,61.6万字,连载,此去泉台招旧部，敢叫日月换新天注1：本来不濒危，猪脚去了以后，就濒危了……注2：这是一个专门把人切片研究的坏蛋穿越以后好好学习，天天向上拯救世界，破除封建迷信门户之见，弘扬爱和正义的超级正能量的故事（穿越以后的内容纯属虚构，信者后果自负）,起点中文网,5.7,https://qidian.qpic.cn/qdbimg/349573/1004983884/300,https://m.qidian.com/book/1004983884/catalog
223,喷神,浙东匹夫,玄幻,185.6万字,完结,我乃喷神！嘴炮之神！——PS：新书《重回80当大佬》已开，欢迎捧场。,起点中文网,3.4,https://qidian.qpic.cn/qdbimg/349573/1010009617/300,https://m.qidian.com/book/1010009617/catalog
224,魔界的女婿,点精灵,玄幻,427.5万字,完结,新书《无量帝尊》已经发布，书号3265625，东方玄幻类，希望能写出自己特色的玄幻。《魔界的女婿》番外将在新书放出，请大家多多支持！简介：沧溟大陆，造化无穷，人类能以各种修行之法突破自身极限，强者可呼吸杀人、御空飞行，当中以无量之体、无漏之体、无垢之体为三大顶级资质。极限运动爱好者灵魂重生少年林珝，不断突破自我，一步步走向巅峰。等一下，这少年体质好像很渣？你确定这是无量之体？什么！这货人品更渣？才十五岁就想啪啪啪，还差点要把亲姐姐卖给恶少？这只萤火虫挺有趣的……啊啊啊！它吸我的血！这是能灭绝整座城市的噬心虫？,起点中文网,6.8,https://qidian.qpic.cn/qdbimg/349573/2177264/300,https://m.qidian.com/book/2177264/catalog
225,异界生活助理神,李仲道,玄幻,266.7万字,完结,身体、精神力、意识、心，在这样的一个“十字体系”上，方天漫漫前行。从魔法学徒，到法师，到大魔法师，到圣域，乃至于神域。前世的经历，渐渐化为今生的资粮，今生的努力，一点点走向那传说中的存在。而当一切真相揭开，新生的位面之子，面临两个选择——是飘然离去，还是担起这个业已濒临破灭的世界。,起点中文网,6.3,https://qidian.qpic.cn/qdbimg/349573/1914496/300,https://m.qidian.com/book/1914496/catalog
226,大主宰,天蚕土豆,玄幻,498.3万字,完结,大千世界，位面交汇，万族林立，群雄荟萃，一位位来自下位面的天之至尊，在这无尽世界，演绎着令人向往的传奇，追求着那主宰之路。无尽火域，炎帝执掌，万火焚苍穹。武境之内，武祖之威，震慑乾坤。西天之殿，百战之皇，战威无可敌。北荒之丘，万墓之地，不死之主镇天地。......少年自北灵境而出，骑九幽冥雀，闯向了那精彩绝伦的纷纭世界，主宰之路，谁主沉浮？大千世界，万道争锋，吾为大主宰。,起点中文网,4.3,https://qidian.qpic.cn/qdbimg/349573/2750457/300,https://m.qidian.com/book/2750457/catalog
227,大荒蛮神,更俗,玄幻,358万字,完结,地球少年持魔尊传承降临异界，任蛮为亲，以神为骨，吞九幽噬阴阳，武霸蛮荒！修圣武，锻神体，上斩诸神屠万佛，逆掌万界我为皇！ 【更俗的书迷世界，俗人部落第一千人群：385122373】,纵横中文网,6.3,http://static.zongheng.com/upload/cover/2014/07/1406602854283.jpg,http://book.zongheng.com/book/382670.html
228,我是大法师,网络骑士,玄幻,35.7万字,完结,一个平凡的高中生吴来意外穿越到魔法与剑的次元世界，纵横驰骋，收魔兽，戏美女，号称“魔神王”，纵横天下……,起点中文网,6.9,https://qidian.qpic.cn/qdbimg/349573/320/300,https://m.qidian.com/book/320/catalog
229,重生之聂小倩,北国傲雪,玄幻,40.4万字,完结,穿越《倩女幽魂》世界，变身女鬼聂小倩。做鬼不是请客吃饭，因为鬼不用吃饭，不是做文章，但可以写文章。不是绘画绣花，但可以绘画修炼，能从容不迫，能很雅致，文质彬彬，温良恭俭让。滔滔江水企鹅群，496183978，虚位以待。,起点中文网,7.4,https://qidian.qpic.cn/qdbimg/349573/3579903/300,https://m.qidian.com/book/3579903/catalog
230,星尘武装,中土,玄幻,187.2万字,连载,从无魔、到洪荒，星尘改变了自然法则、世间万物。新环境、新循环，适应进化、物竞天择，无可逃避者。异族，三代之前同为人类，三代之后已是妖魔。穿越游戏宅，打造独属登巅之路。*******************************************************************星尘武装QQ群：170480812期待与大家一起讨论作品,起点中文网,7.0,https://qidian.qpic.cn/qdbimg/349573/2274355/300,https://m.qidian.com/book/2274355/catalog
231,踏天无痕,更俗,玄幻,355万字,完结,【更俗的书迷世界，俗人部落VIP群：385122373，微信公众号：gengsu1979】大燕帝国三十六王侯之族的姚氏宗子姚兴犯下大罪，修为被废，记忆抹除，流放到边陲投靠舅父，从天之骄子如日中天的云端跌落，沦为二流宗门太微宗最低级的道兵弟子，在一次意外中摔落山崖而死……,纵横中文网,5.4,http://static.zongheng.com/upload/cover/2016/06/1464764414154.jpg,http://book.zongheng.com/book/572055.html
232,龙族（1-4合集）,江南,玄幻,209.1万字,完结,简介：,起点中文网,7.2,https://qidian.qpic.cn/qdbimg/349573/1011945842/300,https://m.qidian.com/book/1011945842/catalog
233,猎国,跳舞,玄幻,321.5万字,完结,“不想谋朝篡位的权臣不是一个合格的权臣……总有一天，帝国的金币上会印上老子的头像！”——夏亚雷鸣【跳舞新书，欢迎新老朋友前来捧场～】,起点中文网,7.2,https://qidian.qpic.cn/qdbimg/349573/1421335/300,https://m.qidian.com/book/1421335/catalog
234,刺客魔传,撞破南墙,玄幻,202万字,完结,一个身手非凡、运气极渣的现代刺客在吃烤肉时，不幸被铁签刺破喉咙而死，灵魂被异界的邪恶大法师召唤，附生在被当成实验品的少年身上，得以解开厄运的诅咒。在成功狙杀了召唤自己的邪法师后，他巧妙地踩着对方的尸体，攀上了幸运的高枝...群号9356921，由风雨共天涯提供（已满）群号43104647，由黑色十一月提供（已满）群号52967975（已满），由血色十月提供群号6546596（已满），由鱼籽酱提供群号7130816（已满），由鱼籽酱提供群号1254455（已满），由深蓝提供群号36773407，感谢风逸云秀的帮忙（南墙新书《混乱战神》已经开通，欢迎大家收藏）,起点中文网,7.3,https://qidian.qpic.cn/qdbimg/349573/151399/300,https://m.qidian.com/book/151399/catalog
235,白银霸主,醉虎,玄幻,255.9万字,连载,世界上最珍贵的东西都是免费的，常人却总视而不见，除了空气，阳光，亲情这些最珍贵的东西之外，还有一种最珍贵的东西，就在你的身边，唾手可得，不知道你是否看见？本书读者群：167726456,起点中文网,4.3,https://qidian.qpic.cn/qdbimg/349573/1009601645/300,https://m.qidian.com/book/1009601645/catalog
236,系统供应商,凿砚,玄幻,338.4万字,完结,被废材逆袭，你是否屈辱？成为天才的垫脚石，你是否悲愤？身为出场两集就挂的炮灰，你是否不甘？不用担心，一切有我！身为诸天万界唯一的系统供应商，我可以为你量身定制各种随身系统，让你从此走上人生巅峰。少年，扬眉吐气的时候到了！少年，反踩反逆袭的时间到了！,起点中文网,4.7,https://qidian.qpic.cn/qdbimg/349573/1004183090/300,https://m.qidian.com/book/1004183090/catalog
237,量子神格,寒簌簌,玄幻,36.5万字,完结,智脑穿越的位面之旅，力挽狂澜的染血之路。,起点中文网,7.0,https://qidian.qpic.cn/qdbimg/349573/2884753/300,https://m.qidian.com/book/2884753/catalog
238,太初,高楼大厦,玄幻,621.8万字,连载,一树生的万朵花，天下道门是一家。法术千般变化，人心却亘古不变,起点中文网,2.4,https://qidian.qpic.cn/qdbimg/349573/1010399782/300,https://m.qidian.com/book/1010399782/catalog
239,人欲,徐公子胜治,玄幻,173万字,完结,醉饮世间穿肠药，梦怀红尘枯骨刀。历劫由来谁一笑，仙踪飞尽羽衣飘。——若人心可测，能见多少欲望横流？小白有一双神奇的眼，不仅能看清极快与极远，还能窥测人心中真实的那一面。如果能看透他人的欲望，你就可以实现心中所想。你想要什么？,起点中文网,7.9,https://qidian.qpic.cn/qdbimg/349573/145374/300,https://m.qidian.com/book/145374/catalog
240,恶魔岛,流浪的蛤蟆,玄幻,137.6万字,完结,一个都市的普通少年，因为误服食的来自奇异世界的愿望果实，而来到了恶魔岛这个神秘的地方。,起点中文网,7.3,https://qidian.qpic.cn/qdbimg/349573/1008880/300,https://m.qidian.com/book/1008880/catalog
