,title,author,sort,count,status,detail,site,rank1,cover,url1
550,诅咒之船,坛子泡泡菜,奇幻,147.9万字,连载,船战技——混沌射线！利用诡眼发射一段蕴含混沌法则的混沌能量，消融、破坏一切存在，直至其中的混沌能量消耗完……神秘的法阵赋予船只进化的力量，诡异的世界中，一名渔村少年，用几块破烂的船板开启了自己的强大之路……进化之船，又叫“诅咒之船”……（说明：主角一开始所在的是平行世界的欧洲现代，不是纯粹的中世纪魔幻背景。）,起点中文网,4.3,https://qidian.qpic.cn/qdbimg/349573/1023642994/300,http://book.qidian.com/info/1023642994
551,位面魔法学院,不鸣氏,奇幻,68.3万字,连载,新奇幻世界：接触传说中的神灵以及异常生物，觉醒不同的魔法天赋——“神语”，共445种。见识了四大元素化身的火蜥蜴，[沙拉曼德之心]助他攀登烈焰法术的顶峰；沾染龙血后变得刀剑不侵的[龙血躯体]；北欧神马[早醒者]亲吻他，从此听懂马语，做个熟练的大骑士；向雷神托尔的神殿跪拜，起身后发现身边多了个[炽锤]？“大海给予我[塞壬]的迷幻歌声，我唱给你听...”“在波斯看到了财富精灵，[佩莉的财宝]让我使用附魔武器时威力翻倍！”“我只是摸了摸巴比伦的鱼人怪，之后被我的触碰的骨头都长出[鱼人锯牙]。”“我在日本从[神隐坊]妖怪手中逃生，因祸得福有了隐身能力，可为什么中国人叫我‘六娃’？”,起点中文网,6.2,https://qidian.qpic.cn/qdbimg/349573/1010876343/300,http://book.qidian.com/info/1010876343
552,阴影旅法师,magic呆,奇幻,10.2万字,完结,茫茫多重宇宙，无数奇妙世界凡人之眸已被蒙蔽，唯有点燃“火花”可触碰真实魔法技艺高超的时空旅者们，往往被称作——旅法师这是一名阴影旅法师的故事……,起点中文网,4.7,https://qidian.qpic.cn/qdbimg/349573/1017970630/300,http://book.qidian.com/info/1017970630
553,魔王的绝地求生,啤酒熊,奇幻,203万字,完结,（新书，《吾乃格斗之王》以发表，请多多支持）“勇者”，乃天选之人。“勇者”，乃创造奇迹之人。“勇者”，乃纵横无数战场而不败之人......魔王里雍：咔！别说些有的没的，现在这么多勇者马上要来扒我家魔王城的窗户，你就说说该怎么办吧？作者：教你一招，找一个月黑风高的夜晚，悄悄的把自己吊在魔王城的城门上，这样过来的勇者就被你吓跑了......,起点中文网,5.0,https://qidian.qpic.cn/qdbimg/349573/1011447033/300,http://book.qidian.com/info/1011447033
554,费伦的影帝,马库斯家的猫,奇幻,91.4万字,连载,星际移民时代的多重人格患者，专业被人研究50年的，碎石小径研究所在逃实验体。 他劫机奔向自由，他偶遇时空裂缝，他惨遭时空切割，他断腿冰原求生。 开局一根合金杆，断腿充饥，狼皮裹身。他们一无所有，亦无所畏惧。 危险的费伦大陆不过是...,有毒小说网,5.2,https://alioss.youdubook.com/uploads/20200809/abe86da34d317bf8e6f5cef11e28c769.jpg,https://www.youdubook.com/book_detail/2944.html
555,中古骑砍录,家鼠君,奇幻,64.5万字,连载,奇幻中世纪充满了混乱与黑暗，奴役与反抗、战争与征服才是主旋律，一位农民之子获得了骑砍系统，成为无上的君王。人类贵族与骑士不复旧日的荣光，圣山中的野蛮人背弃了传统。古墓亡灵发出了远古帝国的绝唱，高等精灵们保持高贵与傲慢。性感大胡子的矮人敲打着大铁锤，阴险的哥布林帝国内忧外患。蜥蜴人仍旧等待着古老的大计划，斯卡文鼠人暗中进行着实验。嗜血的欧克兽人正极度渴望杀戮，雨林的亚马逊帝国王冠易主。巨型方舟上的黑暗精灵劫掠不止，吸血鬼与人类王国暗中勾结。大时代的序幕即将展开！,起点中文网,5.2,https://qidian.qpic.cn/qdbimg/349573/1024882553/300,http://book.qidian.com/info/1024882553
556,凯尔莫罕的炼金术师,百运大白兔,奇幻,24万字,连载,一个见过真理的猎魔人在凯尔莫罕基建和冒险的故事。艾什作为最后一批狼猎魔人弥补巫师三里的遗憾，拯救这个即将没落的职业，建立富饶的凯尔莫罕。里面设定有巫师三和钢之炼金术师，一些设定我会写清楚，没玩过巫师三的人也可以看得很轻松。,起点中文网,6.0,https://qidian.qpic.cn/qdbimg/349573/1015555098/300,http://book.qidian.com/info/1015555098
557,漫威之怪物猎人大世界,梦中安眠,奇幻,357.3万字,连载,看了看门口的杂志，骚胡子钢铁侠？叮！连接怪物猎人大世界！怪物猎人？不对啊，你这怪物大的过分了啊！这个金手指貌似有点吊···美队被巨大的爪子踩在脚下转头说说道：“托尼，我需要一个防电的战衣。”绿巨人吐出嘴里的碎牙看着角龙大喊：“浩克！永不低头！”超大蚁人抹了抹脸上的口水抬头看了看头顶的爆鳞龙····打个商量，别吃我好吗？面对蚂蚁狂潮一样的奇瑞塔大军，华生回头看了看一群遮天蔽日的火龙，嗤，一群渣渣！宇宙之外的神秘，适应漫威宇宙的龙族实力几何？祖龙：我们都是幸运的。欢迎体验漫威世界被龙族的入侵！书友裙：613143421,起点中文网,3.2,https://qidian.qpic.cn/qdbimg/349573/1013016769/300,http://book.qidian.com/info/1013016769
558,每周一个新模板,请你喝岩浆,奇幻,40.2万字,连载,每周一个新模板龙，精灵，地精，矮人，兽人，人类，亡灵，恶魔甚至是史莱姆，哥布林，沼泽蜥蜴，剧毒魔蛙……每当一个模板体验结束后，陆诚都会随机获得一个种族天赋，自动带到下一个模板中。（本书标签，恶搞，无敌文，考究党慎入！）催更群，279159052,起点中文网,3.9,https://qidian.qpic.cn/qdbimg/349573/1017572737/300,https://m.qidian.com/book/1017572737/catalog
559,卷册龙的奇幻之旅,上岸咸鱼,奇幻,30.8万字,连载,我是林恩·卡苏斯·斯坦尼，一头隐姓埋名，混迹人群中的卷册龙。我正在主持一场由我发起的考古挖掘工作，地点是穆尔霍兰德帝国的史卡德城郊外。哦，他们好像又有新发现了！这是……异界传送门！？？当我回过神来的时候，却已经发现一切都已经不一样了。——————这是一头罹患嗜法症的卷册龙混迹诸天的故事。,起点中文网,4.9,https://qidian.qpic.cn/qdbimg/349573/1015536775/300,http://book.qidian.com/info/1015536775
560,使徒,十一块,奇幻,0字,连载,这是一个以使徒为尊的世界，使徒们能够从上层世界——灵界中召唤高等生物使魔并拥有者近乎永生的生命，可是，千万年来，使徒的数量却是凤毛麟角。      玩着最新款的虚拟单机游戏，下线时，陈越发现自己竟然穿越到了使徒大陆，在这个特殊的异界大陆，他发觉，游戏中的宠物成了强大的使魔，而他自己，成了别人眼中的超级天才！      PS：本书以升级为主，辅以扮猪吃老虎等情节，力求轻松加爽快^_^。    一个群103382732，喜欢本书、爱好聊天看书的朋友愿意的话加一下，呵呵,纵横中文网,5.9,http://static.zongheng.com/upload/cover/2012/09/1348792892678.jpg,http://book.zongheng.com/book/38115.html
561,福星魔法师异世界见闻录,冬天里的熊,奇幻,88.5万字,连载,正常人穿越到了异世界是什么感觉？肯定比被拐卖到偏远山区更可怕！万中有一遇到了怎么办？自然是想尽办法再穿越回来了！有人提供了一个方法，那就是收集到一批“神器”。有没有搞错，既然被称为“神器”又岂是那么容易就找到的？不过没办法，只能是死马当活马医了，总比坐着什么都不干的好。让我看看这里都有什么，哦，精灵；哦，矮人；哦，兽人；哦，侏儒；哦，魔兽；哦，好大的龙啊！还有、还有……这里好像还有点值得“批判”中肯定的东西，那么我们不妨一边找回去的方法，一边深入地了解一下……什么？！居然有竞争者！,起点中文网,5.8,https://qidian.qpic.cn/qdbimg/349573/1011612/300,http://book.qidian.com/info/1011612
562,深渊入侵最前线,湛蓝色的忧郁,奇幻,105.2万字,完结,神话物种消失在历史长河之中，后时代的新神一脚将高居食物链顶端的传奇物种踹下云端！古神的复苏，新神的晋升，不久将要到来的深渊入侵……从噩梦中醒来的洛河注定将要走上一条德鲁伊法爷手撕恶魔的路！在那之前，这场神话事件的序幕，将由他亲手拉开！自然母亲啊，赐予我力量！,起点中文网,4.7,https://qidian.qpic.cn/qdbimg/349573/1005221777/300,http://book.qidian.com/info/1005221777
563,克苏鲁的谎言,善尽,奇幻,61.2万字,完结,克苏鲁说谎，此乃虚假。所以我真的要杀了它！这叫真实！第一人称，不喜勿扰，出门左右转。起点这么大总有一本书适合您。只有第四十三章的基调是第三人称，理由我写在‘作家的话’里了。那章是免费的。书群——941125083,起点中文网,4.9,https://qidian.qpic.cn/qdbimg/349573/1013437554/300,http://book.qidian.com/info/1013437554
