,title,author,sort,count,status,detail,site,rank1,cover,url1
418,传奇已经开启,北夜孤星,悬疑,3.2万字,连载,灵源大陆灵气耗尽，修仙时代已经没落，天现异象，群魔入侵，生灵涂炭，秦凡带着系统穿越而来，解救苍生，就此开始斩妖除魔的一生……^O^,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017157846/300,http://book.qidian.com/info/1017157846
419,猎罪者（阴间神探）,道门老九,悬疑,187.3万字,完结,这个世界上，每天都会有诡异的案件发生。 生意最好的包子铺，它的包子馅却是用人肉做的。 地段红火的豪宅，墙上汩汩流出鲜血。 大学里死去的美女校花，每逢忌日必会带走一人。 医院7号楼僵尸婴儿的传说，又是否确有其事？ 中国最后一个仵作，用传承了三千年的验尸手法，带你捕猎命案凶手：世间本无鬼，妙手雪冤屈。 连环杀人魔，性瘾者，吸血症，奸尸癖，妖瞳人群，公安厅奇案通通大解密！,火星小说,--,https://p0.duyao001.com/image/common/605f767f3528aca77e3e285f61a73b45.jpg,http://www.hotread.com/story/1007008
420,山海秘藏,道门老九,悬疑,200.7万字,完结,【下古墓，护国宝，守正道，弘正气】 盗墓贼最怕的是什么？机关，粽子，还是猛兽？错，他们最怕的是701。 701是建国史上最神秘的一支文物保护单位，成员包括兵器大师，摸金校尉，苗疆蛊王等等超一流高手，而我也以背负九龙的传奇身份加入701。 无论是西周墓里的摄魂妖钟，汉王墓里的金缕玉衣，还是秦始皇陵的太阿神剑。 只要被我们守护，就决不会落入他人之手。 以吾之使命，捍卫国家宝藏！,火星小说,--,https://p0.duyao001.com/image/common/b9b81d783ea8ade36a8272f8c6085981.jpg,http://www.hotread.com/story/1010162
421,参野怪谈,龙湖小虾,悬疑,1.9万字,连载,突然消失的药材商人留下了半块阴阳玉佩和一张残缺的羊皮地图，线索直指西南地区的十万大山，在大山里的苗疆古寨中，最后一块羊皮地图出现，它所记录的，是一个未知山谷，那里究竟隐藏着什么？山林诡事，乡村野史，带你一起探寻深山老林的诡秘，一路的生命禁区，无人知晓会发生什么离奇古怪的诡异事情，还有那流传至今的山神爷传说……,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017741054/300,http://book.qidian.com/info/1017741054
422,绝地幽境,天干地支,悬疑,13.5万字,连载,失意不得志的警察陈天宇，风头一时无两的盗贼楚道，本是冤家对头的他们，却因几则无头无尾的怪异短信走到一起，成了一条绳上的蚂蚱。受到楚道的牵连，陈天宇一夜间也成了被通缉的要犯，在警察的追缉下，两人慌不择路间，闯入到一片地图上根本不存在的地方之中。在这个神秘而又诡异的地处里，怪事频发，疑点重重，死亡的味道无处不在，他们面临到人生中最为严峻与残酷的考验，生生死死只在毫厘之间......人心惶然，又是孤立无援的情形下，两人能在逆境中穿过层层迷雾，拨开隐藏其中的真相，并且置死地而后生吗？,磨铁中文网,--,https://cdn.motieimg.com/book/0000/8792/5.jpg,http://www.motie.com/book/8792
423,盗墓笔记续集,盗墓博物馆,悬疑,50.8万字,完结,简介：,磨铁中文网,--,https://cdn.motieimg.com/book/0000/6455/4.jpg,http://www.motie.com/book/6455
424,葬谜,未特,悬疑,8.8万字,连载,“老房”顾名思义就是用来装死人的容器，没一个活人愿意进去，也没一个死人能够出来，在里面给死人接生更是一道绝世奇闻。 行家都认为发丘、搬山、卸岭三门早已灭绝，仅剩摸金一门。本以为那具有神秘色彩的发丘将军也早已不复存在，但他却在死亡关头揭露了真实身份和未了的心愿。一次惊心的探险，一个个诡异的谜团，一连连灵异的事件，其中都暗藏着什么玄机？,磨铁中文网,--,https://cdn.motieimg.com/book/0000/5729/3.jpg,http://www.motie.com/book/5729
425,诡夜谈（系列）之：无影杀,木丁,悬疑,14.9万字,完结,一场发生在F市的准新娘跳桥事件引出了一起十几年前发生的无头命案。 15岁那年。罗恩和童雷青梅竹马。罗恩继父和弟弟的接连意外死亡改变了两个人的人生轨迹。罗恩跟随母亲再嫁，与童雷失去了联系。 17岁那年。罗恩突然出现在童雷的面前。她转学到了童雷所在的高中，而此时，童雷正与另一位同班女生交往。罗恩的出现犹如一颗巨石丢进平静的湖水里，童雷左右为难。不久之后，女生竟被人杀害。虽然没有证据表明她的死与罗恩有关，但却在童雷的心底蒙上阴影。 20岁那年。罗恩遭到了一位同班男生的疯狂爱情攻势。童雷伤心欲绝，与另一位女孩儿产生情愫。 29岁这年。罗恩和童雷的婚礼举行的前夕，一个年轻男子出现,磨铁中文网,--,https://cdn.motieimg.com/book/0000/2498/2.jpg,http://www.motie.com/book/2498
426,夜行·咬,藤萍,悬疑,9万字,连载,悬疑惊悚系列文= = 因为某些原因修订中，暂停更新，不会太久的^_^,磨铁中文网,--,https://cdn.motieimg.com/book/0000/1882/1.jpg,http://www.motie.com/book/1882
427,古镇迷雾,西野石,悬疑,12.1万字,完结,我回到小镇寻找失踪的女孩。她是心里的爱人。可是一连串的人死去，我的警察朋友告诉我，我是最大的嫌疑犯。小镇周围降下一股神秘的迷雾，人走不出去，也进不来。小镇成为一个不存在的地方。傻子，异乡人，妓女，寡妇，农民，都出不去了。迷雾是一个黑洞，是另一个宇宙，正在慢慢扩大，它已吞噬了小镇，慢慢就要吞噬这个世界。小镇成了一个残酷的野蛮之地，杀戮无处不在，尸体街头横陈。我在寻找杀人的过程中，发现迷雾的来源是一种神秘的力量，而我的警察朋友和我要寻找的女孩的母亲，却正在为这神秘力量服务，声称要进化这世界。我在动物世界般残酷的小镇上找到几个朋友，共同去寻找这神秘的力量，试图让一切都恢复原样。随着我们慢慢靠近这神秘力量，小镇的历史、爱与恨的纠缠撞击、人性的阴暗与美好、人与人之间变异失常的情感都慢慢浮现出来。一切几近变态，却是活生生的现实。,磨铁中文网,--,https://cdn.motieimg.com/book/0000/8771/3.jpg,http://www.motie.com/book/8771
428,入殓师灵异录,一木,悬疑,121.6万字,完结,殡葬专业的我，为了大学入党，接手了一桩白事，导致晚上跟上吊而亡的红衣女尸共眠，之后发生了一系列诡异古怪的事情，闹鬼的手机，街角的红衣人，这八十年代的废弃工厂中到底藏着什么阴谋？九死一生之后，我以为我逃出生天，却不知道，那东西，已经紧紧的追在我身后，灵异事件，一件一件的发生过。我是入殓师，见鬼的入殓师，今天我就带你走近一个不同寻常的见鬼实录。PS:本故事纯属虚构，如有雷同，实属巧合，请不要与真实人物事件挂钩。心跳，开始……希望大家注册个账号，收藏，推荐一下。群：291732063本故事纯属虚构，如有雷同，纯属巧合。人物名称，全是化名，如有雷同，也是巧合。,黑岩阅读网,--,https://b.heiyanimg.com/book/81.jpg,http://www.heiyan.com/book/81
429,蛊墓怪谈,高尔豹,悬疑,37.8万字,完结,一个警校毕业半年的实习警察，刚一进警局便碰上了震惊全国的诡异案件。在镇里的鞋厂底下，有一个深坑，里面，竟然有着两米长、水桶般的大白虫。在冒着生命危险将这种逆天的生物消灭之后，主人公却华丽丽的发现，那不是生化危机，那是一种来自传说的蛊，唤作“银蚯蚓”。从此后，主人公踏上寻找存在于传说中的“蛊经”，在一个个虚假的蛊母墓中，发生了一奇奇惊心动魄的古怪之事，银蚯蚓、嗜血壁虎、蚀心金蛇......提着心、吊着胆，跟我走，带你去领略一个全新的“蛊怪世界”！2013高尔豹最新力作，小豹子出品，必属精品！PS:本故事纯属虚构，如有雷同，实属巧合，请不要与真实人物事件挂钩。..........我只是分割线.........更新时间：每天下午16.30更新一章。晚上21.30更新一章。PS：暂定推荐票增加五百，次日加更一章。............我还是分割线...........推荐黑岩三本精品悬疑：《入殓师灵异录》，《伴魂之活见鬼》，《鬼城诡事》,黑岩阅读网,--,https://b.heiyanimg.com/book/74.jpg,http://www.heiyan.com/book/74
