,title,author,sort,count,status,detail,site,rank1,cover,url1
167,昊涵人生,寒儿雪,现实,9.5万字,完结,正是不断的感悟使人们对人生、对事物以及对世界的看法发生改变。高层次的感悟与自身的心境和心力有直接关系。以下关于人生经历感悟的故事，希望您驻足阅读!,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1018366640/300,http://book.qidian.com/info/1018366640
168,职业卖钱人,厚仁,现实,30.3万字,完结,只要说谎就能让你赚到5000块钱，你会怎么选择？如果把这个金额提升到1万、2万...你又会怎么选择？在你明知前面是悬崖的情况下你的好朋友还要跳下去，你是拉他一把还是推他下去？......人生总会面临很多选择，一念地狱，一念天堂！,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1019305378/300,http://book.qidian.com/info/1019305378
169,三尺红,十三不晚,现实,150.3万字,完结,穷，但是过得很自在的孟信突然被一个美女找上了，并认定他就是自己的男友欧阳庆！沾沾自喜的孟仁却不知道，一场精心的设局像网一样撒开，揭开他的生世谜团。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1014042201/300,http://book.qidian.com/info/1014042201
170,淮雅颂,千里求凤,现实,3.1万字,连载,1984年春，在灵川（虚构城市，属河北省，地处太行山内腹）长大的秋季民被北京建筑队招工来到北京，经过自己的努力，在北京买房落户，并与北京人安遇恋爱结婚，生下龙凤双宝，取名秋淮、秋浔。哥哥秋淮过户给了灵川的老两口抚养，而妹妹秋浔在北京由小两口抚养。这兄妹俩虽远隔千里，却兄妹情深。2016年，秋淮初中毕业以后，父母想要让他转回北京上学，而秋淮无论如何也要在灵川上高中，其实，他是为了一个女孩……这个女孩叫夏雅。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017427790/300,http://book.qidian.com/info/1017427790
171,平凡的村干部,君云深,现实,24.8万字,完结,退役军人扎根农村，为老百姓服务的普通人故事。张国强把自己的一生献给了他守护的村庄，无论时代怎么变化，他依旧坚守本心，不忘初衷。他用平凡的力量谱写不平凡的事。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1018419811/300,http://book.qidian.com/info/1018419811
172,专属于夏天的女生,热闹rn,现实,10.3万字,连载,夏日强烈的阳光，可以毫不费劲的照进我孤独的身体，整个灵魂就像被照亮了一样，骨缝里都跳跃着光，我很庆幸，在我最喜欢的季节，遇见那个叫夏的女子，让我走进她生猛的二十岁，也让我走出我抑郁的而立之年。男主因为工作介入夏的生活，夏的生活就像一个爆炸糖，把男主平静的生活激起水花。男主第一视角描写。酒吧兼职，高考失败，再次备战高考，被人偷钱，不停的努力生活这个生活底层的女生，身上有着无穷尽的热血，更重要的是，她一直都把紧紧的把自己的命运攥在手里。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1019369296/300,http://book.qidian.com/info/1019369296
173,钱阳昆的前半生,东山再也不起,现实,0.4万字,连载,从未写过小说，也不会写小说，其实也不想写小说，就想写一些个人经历，罢了。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1019534244/300,http://book.qidian.com/info/1019534244
174,匆匆那些年的乡村爱情故事,龙霆蝶恋,现实,7.2万字,连载,望断天涯人不归，轻倚栏杆泪涔潸。多情女子多情泪，苦等良才久不归。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1019441553/300,http://book.qidian.com/info/1019441553
175,不期而遇的浪漫,夜沫幽殇,现实,19.6万字,完结,或许我们的相遇原本就是一场命中注定的意外许一人以偏爱，愿尽余生之慷慨,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1019578850/300,http://book.qidian.com/info/1019578850
176,花开平凡岁月,冷槊,现实,6.2万字,连载,秦伟东觉得自己的人生很困惑，困惑的时候，他就已经往往会想起过去，从他有记忆的时候开始想。想那些在自己生命里形形色色的人，还有许许多多他经历过的事。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1019131589/300,http://book.qidian.com/info/1019131589
